#transA,transB,M,N,K,alpha,lda,beta,ldb,ldc,ldd,batch_count,rocblas-Gflops,us
N   	N   	68   	361   	6272   	1   	68   	2   	6272   	68   	68   	1   	 1227.3   	 250.9
N   	N   	76   	6986   	20   	1   	76   	2   	20   	76   	76   	1   	 314.629   	 67.5
N   	N   	23   	5264   	658   	1   	23   	2   	658   	23   	23   	1   	 468.344   	 340.2
N   	N   	68   	4963   	3484   	1   	68   	2   	3484   	68   	68   	1   	 1719.12   	 1367.9
N   	N   	814   	78   	38   	1   	814   	2   	38   	814   	814   	1   	 222.368   	 21.7
N   	N   	422   	72   	331   	1   	422   	2   	331   	422   	422   	1   	 497.876   	 40.4
N   	N   	776   	73   	3562   	1   	776   	2   	3562   	776   	776   	1   	 888.704   	 454.1
N   	N   	654   	298   	65   	1   	654   	2   	65   	654   	654   	1   	 535.644   	 47.3
N   	N   	619   	548   	807   	1   	619   	2   	807   	619   	619   	1   	 2983.59   	 183.5
N   	N   	263   	431   	5458   	1   	263   	2   	5458   	263   	263   	1   	 1753.13   	 705.8
N   	N   	307   	5171   	72   	1   	307   	2   	72   	307   	307   	1   	 857.784   	 266.5
N   	N   	220   	2951   	463   	1   	220   	2   	463   	220   	220   	1   	 2160.18   	 278.3
N   	N   	840   	2475   	2567   	1   	840   	2   	2567   	840   	840   	1   	 4374.6   	 2439.9
N   	N   	5367   	32   	40   	1   	5367   	2   	40   	5367   	5367   	1   	 330.277   	 41.6
N   	N   	2804   	42   	355   	1   	2804   	2   	355   	2804   	2804   	1   	 1020.94   	 81.9
N   	N   	2446   	55   	3149   	1   	2446   	2   	3149   	2446   	2446   	1   	 1190.15   	 711.9
N   	N   	2060   	214   	46   	1   	2060   	2   	46   	2060   	2060   	1   	 636.692   	 63.7
N   	N   	3142   	673   	382   	1   	3142   	2   	382   	3142   	3142   	1   	 2979.58   	 542.2
N   	N   	2887   	249   	3792   	1   	2887   	2   	3792   	2887   	2887   	1   	 3260.88   	 1671.9
N   	N   	6811   	6100   	51   	1   	6811   	2   	51   	6811   	6811   	1   	 1573.75   	 2692.8
N   	N   	2112   	3608   	279   	1   	2112   	2   	279   	2112   	2112   	1   	 3505.37   	 1213
N   	N   	6284   	4090   	2284   	1   	6284   	2   	2284   	6284   	6284   	1   	 8896.39   	 13196.9
N   	T   	24   	46   	59   	1   	24   	1   	59   	24   	24   	1   	 3.94764   	 33
N   	T   	35   	78   	835   	1   	35   	1   	835   	35   	35   	1   	 27.6309   	 165
